image_url,tweet,label
train\Sand\dusttornado-016.jpg,"The traffic road has low visibility due to the presence of suspended particles. The road appears dry with no visible wet patches. The sky is hazy, creating a foggy atmosphere.",2
train\Sand\dusttornado-017.jpg,"The traffic road has low visibility due to air pollution. The sky appears hazy, and the road looks dry.",2
train\Sand\dusttornado-018.jpg,"The traffic road has an orange hue, low visibility, possibly due to air pollution or dust. The road appears smooth with no visible water or potholes. The sky is very hazy, giving a gloomy impression.",2
train\Sand\dusttornado-019.jpg,"The traffic road has an orange hue, low visibility, and a uniform orange sky. The road appears dry but details are unclear due to the color.",2
train\Sand\dusttornado-020.jpg,"The traffic road shows poor air quality, low visibility, and a slightly wet surface. The sky appears hazy.",2
train\Sand\dusttornado-021.jpg,"The traffic road has low visibility, possibly due to suspended particles or moisture in the air. The road appears slightly wet. The sky is dark and dimly lit.",2
train\Sand\dusttornado-022.jpg,"The traffic road shows low visibility, with a hazy sky and wet conditions.",2
train\Sand\dusttornado-023.jpg,"The traffic road shows poor air quality, low visibility, and an orange sky. The road condition is good with no visible damage or water.",2
train\Sand\dusttornado-024.jpg,"The traffic road shows poor air quality and low visibility. The road appears slightly blurred, and the sky is obscured by a yellow haze.",2
train\Sand\dusttornado-025.jpg,"The visibility is low, the sky is hazy. The road surface appears smooth but details are unclear due to poor visibility.",2
train\Sand\dusttornado-026.jpg,"The traffic road has low visibility, possibly due to pollution or dust. The sky is unclear, but no specific weather phenomena are visible. The road appears clean with no apparent anomalies.",2
train\Sand\dusttornado-027.jpg,"The traffic road shows poor air quality, low visibility, and a blurry road condition. The sky is unclear.",2
train\Sand\dusttornado-029.jpg,"The traffic road has low visibility, with a hazy orange sky. The road appears dry and clear.",2
train\Sand\dusttornado-030.jpg,"The traffic road is shrouded in a hazy atmosphere, reducing visibility. The sky appears overcast with no clear sunlight. The road seems slightly wet, likely due to atmospheric moisture. Overall, the weather gives a gloomy impression, affecting driving visibility and safety.",2
train\Sand\dusttornado-031.jpg,"The air quality is poor, visibility is low, and the sky is obscured by a layer of orange haze. The road appears slightly wet.",2
train\Sand\dusttornado-032.jpg,"The traffic road has low visibility, possibly due to a weather phenomenon. The sky is overcast, and the road appears slightly wet.",2
train\Sand\dusttornado-033.jpg,"The traffic road has low visibility, possibly due to a meteorological phenomenon. The sky appears hazy, and the road looks dry.",2
train\Sand\dusttornado-034.jpg,"The traffic road has low visibility due to fog. The distant buildings and vehicles are barely visible. The road condition is good, with no apparent wet or snowy patches. The sky is covered by fog, making the light dim.",2
train\Sand\dusttornado-035.jpg,"The traffic road has an orange hue, low visibility, and a hazy sky. The road appears dry with no visible wetness or slipperiness.",2
train\Sand\dusttornado-036.jpg,The traffic road is obscured by low visibility due to dense fog. The vehicles and road signs are barely visible in the distance. The road surface appears clear with no apparent damage or water. The sky condition is not discernible due to the fog.,2
train\Sand\dusttornado-038.jpg,"The traffic road has a hazy, orange-yellow hue. Visibility is low, and the sky appears cloudy. The road surface shows slight dust, but no clear signs of water or snow. Overall, air quality is poor, likely due to sandstorm conditions.",2
train\Sand\dusttornado-909.jpg,The traffic road shows poor air quality and low visibility. The sky appears hazy.,2
train\Sand\dusttornado-937.jpg,The traffic road has low visibility due to poor air quality.,2
train\Sand\sand_storm-001.jpg,"The traffic road shows poor air quality and low visibility. The sky appears hazy, creating a dim atmosphere.",2
train\Sand\sand_storm-002.jpg,"The traffic road is covered with a thick layer of dust, reducing visibility. The sky appears hazy and gray.",2
train\Sand\sand_storm-004.jpg,"The visibility is low due to fog. The road appears wet, affecting safety. The sky is hazy.",2
train\Sand\sand_storm-006.jpg,"The traffic road has low visibility due to air pollution. The sky is hazy, and the road surface is clear.",2
train\Sand\sand_storm-008.jpg,"The air quality is poor, visibility is low. The sky is covered with thick smoke. Vehicles are driving on the road, but the environment appears dark.",2
train\Sand\sand_storm-009.jpg,"The traffic road shows poor air quality, low visibility, and a hazy yellow sky. The road condition is good with no visible damage or water.",2
train\Sand\sand_storm-010.jpg,"The traffic road has a reddish hue, low visibility. The road appears smooth with no visible water or potholes. The sky is uniformly red.",2
train\Sand\sand_storm-012.jpg,"The traffic road has low visibility due to suspended particles. The road condition is good, with no visible damage or water. The sky's condition is unclear due to the low visibility.",2
train\Sand\sand_storm-014.jpg,"The traffic road has poor air quality, low visibility, and an orange sky. Vehicles are driving on the road with dim lighting, making the road conditions somewhat unclear.",2
train\Sand\sand_storm-016.jpg,"The traffic road shows poor air quality, low visibility, and unclear road conditions. The sky has an orange hue, indicating dust storm or sandstorm weather.",2
train\Sand\sand_storm-019.jpg,"The traffic road is covered by a yellow haze, reducing visibility. The sky appears orange. Vehicles are barely visible in the distance.",2
train\Sand\sand_storm-020.jpg,"The traffic road is obscured by a thick haze, reducing visibility. The sky is filled with smoke, creating a hazy atmosphere. The road appears dry and clear.",2
train\Sand\sand_storm-021.jpg,"The traffic road is covered by a thick layer of orange haze, reducing visibility significantly. The sky appears opaque and orange, indicating poor air quality.",2
train\Sand\sand_storm-024.jpg,"The traffic road is covered with a thick layer of dust, reducing visibility. The sky appears hazy.",2
train\Sand\sand_storm-027.jpg,"The traffic road is covered with a layer of yellow dust, reducing visibility. The sky appears hazy.",2
train\Sand\sand_storm-029.jpg,"The air quality is poor, visibility is low, and the road is muddy. The sky is obscured by dust.",2
train\Sand\sand_storm-030.jpg,The image shows a low visibility condition with a dense fog covering the sky and road.,2
train\Sand\sand_storm-031.jpg,"The traffic road is covered with a thick layer of dust, reducing visibility significantly. The sky appears hazy and yellowish. Air quality is severely degraded by the large amount of suspended particles in the air. The road is muddy, causing more dust to be raised when vehicles move.",2
train\Sand\sand_storm-032.jpg,"The traffic road shows poor air quality, low visibility, clear road conditions, and a sky covered by heavy yellow smoke.",2
train\Sand\sand_storm-034.jpg,"The traffic road shows poor air quality, low visibility, and clear road conditions. The sky is overcast.",2
train\Sand\sand_storm-036.jpg,"The air quality is poor, visibility is low, and the road surface is wet. The sky appears hazy.",2
train\Sand\sand_storm-039.jpg,"The traffic road shows poor air quality, low visibility, and clear road conditions. The sky has a uniform orange hue.",2
train\Sand\sand_storm-040.jpg,"The traffic road shows poor air quality, low visibility, and a hazy sky.",2
train\Sand\sand_storm-042.jpg,"The air quality is poor, visibility is low, and the road appears wet. The sky is overcast.",2
train\Sand\sand_storm-043.jpg,"The traffic road is covered with a layer of yellow dust, reducing visibility. The sky has a uniform yellow hue, likely due to dust storm.",2
train\Sand\sand_storm-044.jpg,"The traffic road shows poor air quality, low visibility, and clear road conditions. The sky has a uniform yellow hue.",2
train\Sand\sand_storm-046.jpg,"The traffic road has low visibility, the sky is a hazy yellow. The road surface appears dry.",2
train\Sand\sand_storm-048.jpg,"The traffic road shows poor air quality, low visibility, and a dry, smooth surface. The sky is uniformly colored orange, indicating dust weather conditions.",2
train\Sand\sand_storm-051.jpg,"The traffic road is covered in a yellow hue, with low visibility. The sky is obscured by a thick layer of yellow substance.",2
train\Sand\sand_storm-055.jpg,"The traffic road is covered with sand, reducing visibility. The sky appears hazy.",2
train\Sand\sand_storm-057.jpg,"The traffic road shows poor air quality, low visibility, and a yellowish sky. The road appears dry with no visible wet or slippery patches.",2
train\Sand\sand_storm-058.jpg,"The traffic road is covered with a thick layer of dust, reducing visibility significantly. The sky appears orange due to the haze. Air quality is poor due to the large amount of suspended particles in the air. The road surface is dry and uneven, affecting vehicle movement.",2
train\Sand\sand_storm-060.jpg,"The air quality is poor, visibility is low. The road surface appears slightly blurred, and the sky is covered with a layer of yellow dust.",2
train\Sand\sand_storm-062.jpg,"The traffic road is covered by a yellow haze, reducing visibility. The sky appears uniformly brownish-yellow.",2
train\Sand\sand_storm-065.jpg,"The traffic road shows poor air quality, low visibility, and a clear road surface. The sky appears hazy.",2
train\Sand\sand_storm-067.jpg,"The visibility is low, and the sky appears hazy. The road is visible with vehicles, but the view is obscured.",2
train\Sand\sand_storm-068.jpg,"The traffic road has low visibility due to fog. The road is wet, possibly with standing water. The sky is overcast.",2
train\Sand\sand_storm-070.jpg,"The road surface is dry and sandy. The sky is clear with bright sunlight, and visibility is good.",2
train\Sand\sand_storm-073.jpg,"The traffic road is covered with thick dust, reducing visibility. The sky is obscured by dense haze, and air quality is poor.",2
train\Sand\sand_storm-075.jpg,"The sky is obscured by thick dust, reducing visibility. The air quality is poor due to the large amount of suspended particles. Vehicles drive normally on the road, but visibility is significantly affected.",2
train\Sand\sand_storm-076.jpg,The traffic road has low visibility due to air pollution. The road appears dry and clear. The sky is hazy with dim lighting.,2
train\Sand\sand_storm-077.jpg,"The visibility is low due to the presence of suspended particles in the air. The road appears dry and clear. The sky is hazy, with dim lighting.",2
train\Sand\sand_storm-079.jpg,"The traffic road has an orange hue, low visibility. The sky is covered with a thick layer of haze, making the scene somewhat hazy.",2
train\Sand\sand_storm-082.jpg,"The traffic road is shrouded in a hazy atmosphere with low visibility. The sky appears overcast, and the air is filled with a yellowish haze. The road looks dry without any visible anomalies.",2
train\Sand\sand_storm-084.jpg,"The traffic road has low visibility, possibly due to a meteorological phenomenon. The sky appears hazy, and the road surface is clear but overall environment looks blurry.",2
train\Sand\sand_storm-086.jpg,"The traffic road is covered by a yellow haze, with very low visibility. The sky appears orange. The road surface is slightly dusty.",2
train\Sand\sand_storm-087.jpg,"The traffic road has a hazy, orange-yellow hue. Visibility is low due to dense fog. The sky is obscured by thick haze. Road conditions are clear with no visible damage or water.",2
train\Sand\sand_storm-089.jpg,"The traffic road has low visibility due to suspended particles. The road appears wet, likely from recent rain. The sky is overcast.",2
train\Sand\sand_storm-094.jpg,"The traffic road is obscured by dense smoke, with very low visibility. The sky appears hazy. Vehicles are parked on the road, but specific conditions are unclear due to poor visibility.",2
train\Sand\sand_storm-096.jpg,"The traffic road is obscured by low visibility due to dense fog. The sky is covered, and the air quality is poor.",2
train\Sand\sand_storm-100.jpg,"The air quality is poor, reducing visibility. The road conditions are unclear due to dust. The sky condition is obscured by the haze.",2
train\Sand\sand_storm-103.jpg,"The traffic road has a hazy appearance, with low visibility. The road surface appears dry and clear. The sky is overcast, giving a dim impression.",2
train\Sand\sand_storm-104.jpg,"The air quality is poor, visibility is low, and the road conditions are unclear due to fog. The sky is covered with heavy clouds, creating a gloomy atmosphere.",2
train\Sand\sand_storm-107.jpg,"The traffic road is covered by a layer of orange haze, reducing visibility. The sky appears hazy with an orange tint.",2
train\Sand\sand_storm-108.jpg,"The traffic road is covered with a layer of yellow dust, reducing visibility. The sky appears uniformly grayish-yellow.",2
train\Sand\sand_storm-111.jpg,"The traffic road is covered by a thick haze, visibility is extremely low. The sky appears in an orange hue.",2
train\Sand\sand_storm-114.jpg,"The traffic road is covered by a thick yellow haze, reducing visibility significantly. The sky appears orange-yellow.",2
train\Sand\sand_storm-115.jpg,"The traffic road appears slightly blurred, indicating poor air quality. The road surface is clear and dry. The sky is overcast.",2
train\Sand\sand_storm-116.jpg,"The traffic road has low visibility due to a yellow haze. The road condition is good, with no visible water or potholes. The sky's condition is unclear, but the environment appears hazy.",2
train\Sand\sand_storm-119.jpg,"The traffic road shows low visibility, wet and slippery conditions. The sky is overcast.",2
train\Sand\sand_storm-122.jpg,"The traffic road has low visibility due to suspended particles. The sky is hazy, likely due to pollution or dust. The road appears dry and clear.",2
train\Sand\sand_storm-123.jpg,"The traffic road appears dry with no visible wet patches. The sky is cloudy, and visibility is good.",2
train\Sand\sand_storm-127.jpg,"The traffic road has low visibility due to fog. The road is wet, possibly icy or snowy. The sky is overcast with a grayish hue.",2
train\Sand\sand_storm-129.jpg,"The traffic road has an orange hue, low visibility, and a sky of orange color. The road appears dry with no visible wet or snowy patches.",2
train\Sand\sand_storm-130.jpg,"The traffic road has a hazy, orange hue. Visibility is low, and the sky appears cloudy. The road condition is good with no visible damage or water.",2
train\Sand\sand_storm-133.jpg,"The traffic road is covered with a thick layer of dust, reducing visibility. The sky appears hazy.",2
train\Sand\sand_storm-138.jpg,"The traffic road shows poor air quality, low visibility, and a dusty sky. The road appears smooth but details are unclear due to the haze.",2
train\Sand\sand_storm-139.jpg,"The traffic road has low visibility, the sky is overcast, and the road appears wet.",2
train\Sand\sand_storm-140.jpg,"The traffic road is shrouded in a thick haze, with low visibility and an orange hue. The sky is obscured by dense fog, making the road conditions unclear.",2
train\Sand\sand_storm-145.jpg,"The traffic road has low visibility due to suspended particles. The road appears wet, likely from recent rain. The sky is obscured by haze.",2
train\Sand\sand_storm-146.jpg,"The air quality is poor, visibility is extremely low. The sky is covered by a thick layer of orange haze. The road conditions are unclear, and the road signs on both sides are difficult to distinguish due to the poor visibility.",2
train\Sand\sand_storm-148.jpg,"The traffic road has low visibility due to fog. The distant vehicles and pedestrians appear blurry. The road condition is good, with no visible water or potholes. The sky is covered by fog, making the light dim.",2
train\Sand\sand_storm-150.jpg,"The traffic road is covered with sand, visibility is low, and the sky appears hazy.",2
train\Sand\sand_storm-151.jpg,"The traffic road shows poor air quality, low visibility, and a blurred road surface. The sky appears hazy.",2
train\Sand\sand_storm-152.jpg,"The visibility is low due to fog. The road is wet, reflecting vehicle lights. The sky is overcast with a dim light.",2
train\Sand\sand_storm-154.jpg,"The air quality is poor, visibility is low, and the road surface is uneven due to sand. The sky is overcast.",2
train\Sand\sand_storm-155.jpg,"The traffic road has low visibility due to dust and particles in the air. The road appears slightly slippery, possibly from recent rain or wet conditions. The sky is overcast with no clear sunlight.",2
train\Sand\sand_storm-157.jpg,"The traffic road is covered with sand, visibility is low, and the sky is overcast.",2
train\Sand\sand_storm-159.jpg,"The traffic road is hazy, with low visibility. The road appears dry and clear. The sky is overcast, giving a dim appearance.",2
train\Sand\sand_storm-161.jpg,"The traffic road is covered by a yellow haze, reducing visibility. The sky has an orange hue. Road surface appears dry and clear.",2
train\Sand\sand_storm-163.jpg,"The traffic road has a hazy, orange-yellow hue. Visibility is low, and the sky appears cloudy.",2
train\Sand\sand_storm-164.jpg,"The traffic road is covered with thick dust, reducing visibility significantly. The sky has a hazy yellow hue due to the large amount of dust in the air. The road surface is uneven due to the dust, causing vehicles to kick up more dust while driving, further reducing visibility.",2
train\Sand\sand_storm-165.jpg,"The traffic road has low visibility due to the presence of suspended particles in the air. The road appears slightly wet, possibly from recent rain or damp conditions. The sky is hazy, with no clear blue sky or clouds visible.",2
train\Sand\sand_storm-166.jpg,"Dust is swirling on the road, reducing visibility and air quality.",2
train\Sand\sand_storm-167.jpg,"The traffic road is shrouded in a hazy, orange-yellow hue. Visibility is low due to dense dust. The sky is obscured by thick haze.",2
train\Sand\sand_storm-168.jpg,"The traffic road has a hazy, orange hue. Visibility is low, and the sky appears cloudy. The road surface looks dry with no visible wetness.",2
train\Sand\sand_storm-170.jpg,"The traffic road has poor visibility due to air quality issues. The road appears wet, and the sky is hazy.",2
train\Sand\sand_storm-172.jpg,"The traffic road has poor visibility due to air quality issues. The sky is hazy, and the road condition is good with no visible damage or water.",2
train\Sand\sand_storm-175.jpg,"The traffic road has low visibility, the sky is hazy. The road surface is clear and dry.",2
train\Sand\sand_storm-177.jpg,"The air quality is poor, visibility is low, and the sky has a hazy orange hue. The road appears dry with no visible wetness or slipperiness.",2
train\Sand\sand_storm-178.jpg,"The traffic road is shrouded in a thick, orange haze, reducing visibility. The sky is obscured by dense smoke, making distant buildings barely visible. The road appears dry and clear.",2
train\Sand\sand_storm-180.jpg,"The traffic road shows poor air quality, low visibility, and a slightly blurred road surface. The sky appears hazy, giving an overall gloomy impression.",2
train\Sand\sand_storm-182.jpg,"The traffic road shows poor air quality with low visibility. The sky is tinted orange, indicating a hazy atmosphere.",2
train\Sand\sand_storm-184.jpg,"The traffic road has a hazy yellow tone, low visibility. The road surface appears smooth and even. The sky is uniformly yellow without visible clouds.",2
train\Sand\sand_storm-187.jpg,"The traffic road has an orange hue, low visibility. The road appears dry with no visible wetness. The sky is hazy, reducing light penetration.",2
train\Sand\sand_storm-190.jpg,"The traffic road has low visibility due to fog. The distant traffic lights and vehicles appear blurry. The road looks dry with no visible wet patches. The sky is hazy, indicating poor air quality.",2
train\Sand\sand_storm-192.jpg,"The traffic road is covered in a thick layer of orange haze, reducing visibility. The sky is obscured by the same orange haze, creating an oppressive atmosphere.",2
train\Sand\sand_storm-194.jpg,"The traffic road has low visibility, likely due to fog. The sky appears overcast.",2
train\Sand\sand_storm-197.jpg,"The traffic road has low visibility due to suspended particles. The sky is unclear, and the overall atmosphere is hazy.",2
train\Sand\sand_storm-199.jpg,"The traffic road appears hazy, with low visibility. The road looks dry and clear. The sky is overcast, giving a dim appearance.",2
train\Sand\sand_storm-204.jpg,"The traffic road has low visibility, the sky is hazy. Several vehicles are parked on the roadside, including a red sports car and a fire truck. The weather appears overcast but without specific weather phenomena like fog or sand.",2
train\Sand\sand_storm-206.jpg,The traffic road has low visibility due to fog. The distant vehicles and signs are blurred. The road condition is good with no visible damage or water. The sky is obscured by fog.,2
train\Sand\sand_storm-209.jpg,"The traffic road has low visibility, the sky is hazy. The road surface appears dry and clear.",2
train\Sand\sand_storm-210.jpg,The traffic road has low visibility due to suspended particles. The road surface appears smooth and even. The sky is not visible due to the haze.,2
train\Sand\sand_storm-211.jpg,"The traffic road is covered by a hazy, orange-colored atmosphere. Visibility is low. The road appears dry. The sky has an even orange hue.",2
train\Sand\sand_storm-212.jpg,"The traffic road appears dry with no visible wet patches. The sky is cloudy, and visibility is good.",2
train\Sand\sand_storm-213.jpg,"The traffic road shows poor air quality with low visibility. The sky appears orange, indicating a dust storm.",2
train\Sand\sand_storm-214.jpg,"The traffic road has a low visibility due to poor air quality. The sky is uniformly colored orange, with no visible clouds or sky features.",2
train\Sand\sand_storm-216.jpg,"The air quality is poor, visibility is low, and the sky has an orange hue. The road appears somewhat blurred.",2
train\Sand\sand_storm-218.jpg,"The traffic road is hazy, with low visibility. The road surface appears dry and rough. The sky is covered in a thin layer of haze.",2
train\Sand\sand_storm-219.jpg,"The traffic road is shrouded in a thick, orange haze, reducing visibility. The sky is obscured by the same hue, creating a hazy atmosphere. The road appears dry and clear.",2
train\Sand\sand_storm-221.jpg,"The visibility is low due to the presence of suspended particles in the air. The sky is obscured by a layer of haze. The road conditions are clear, but caution is advised for vehicles.",2
train\Sand\sand_storm-223.jpg,"The traffic road is shrouded in a hazy atmosphere with low visibility. The sky is obscured by a thick yellow layer, creating a blurred scene. The road appears slightly wet, likely due to increased air moisture.",2
train\Sand\sand_storm-225.jpg,"The traffic road has low visibility, the sky is uniformly yellow. The road surface appears dry. The weather is hazy.",2
train\Sand\sand_storm-226.jpg,"The traffic road is hazy, with low visibility. The road appears dry and clear. The sky is overcast, with dim lighting.",2
train\Sand\sand_storm-228.jpg,"The traffic road is covered in a thick haze, reducing visibility. The sky is obscured by dust, creating a hazy atmosphere. The road appears slightly wet, indicating high humidity.",2
train\Sand\sand_storm-229.jpg,"The traffic road has low visibility due to the presence of suspended particles. The road condition is good, with no visible damage or water. The sky is not clear due to the fog.",2
train\Sand\sand_storm-232.jpg,"The traffic road is covered by a hazy orange mist, reducing visibility. The sky is uniformly tinted orange.",2
train\Sand\sand_storm-234.jpg,"The traffic road is covered with dust, reducing visibility. The sky appears hazy.",2
train\Sand\sand_storm-236.jpg,"The traffic road is covered by a yellow haze, reducing visibility significantly. The sky appears hazy and yellow.",2
train\Sand\sand_storm-237.jpg,"The traffic road shows poor air quality, low visibility, and clear road conditions. The sky has a uniform yellow hue.",2
train\Sand\sand_storm-238.jpg,"The traffic road is covered in a uniform orange hue, indicating poor air quality and low visibility.",2
train\Sand\sand_storm-239.jpg,"The air quality is poor, reducing visibility. The road condition is good. The sky has a hazy tone.",2
train\Sand\sand_storm-241.jpg,"The traffic road is obscured by low visibility due to dense fog. The vehicles and road signs are barely visible in the distance. The road surface appears clear with no apparent damage or water accumulation. The sky condition is not discernible, but the overall environment is shrouded in thick fog, affecting visibility.",2
train\Sand\sand_storm-242.jpg,"The traffic road has low visibility due to fog. The road appears wet, likely from recent rain or snow. The sky is hazy with no clear blue or clouds visible.",2
train\Sand\sand_storm-244.jpg,"The traffic road is shrouded in a thick haze, reducing visibility. The sky is filled with smoke, creating an orange hue. The road appears dry and clear.",2
train\Sand\sand_storm-245.jpg,The traffic road has low visibility due to dense fog.,2
train\Sand\sand_storm-246.jpg,"The traffic road has poor air quality, low visibility, and a reddish-orange sky. The road appears somewhat blurry due to the particulate matter in the air.",2
train\Sand\sand_storm-247.jpg,"The traffic road is covered with a thick layer of yellow dust, reducing visibility significantly. The sky appears orange.",2
train\Sand\sand_storm-248.jpg,"The image shows a low visibility due to dust, with a dry road surface. The sky appears hazy.",2
train\Sand\sand_storm-249.jpg,"The traffic road is shrouded in a hazy atmosphere, with low visibility. The sky appears overcast, and the road seems slightly wet.",2
train\Sand\sand_storm-251.jpg,"The traffic road has a hazy, orange hue. Visibility is low, and the sky appears cloudy. The road condition is good with no visible damage or water.",2
train\Sand\sand_storm-252.jpg,"The traffic road is obscured by a thick haze, reducing visibility. The sky is covered with a dense fog, making distant signs and vehicles blurry. The road appears clear without visible damage or water. Overall, the weather is very hazy.",2
train\Sand\sand_storm-253.jpg,"The traffic road shows poor air quality, low visibility, wet road conditions, and a foggy sky.",2
train\Sand\sand_storm-256.jpg,The traffic road has low visibility due to fog. The distant traffic lights and signs are blurred. The road condition is clear with no visible wetness. The sky is obscured by fog.,2
train\Sand\sand_storm-257.jpg,"The traffic road is covered by a yellow haze, reducing visibility. The sky appears hazy with an orange hue. The road seems slightly slippery due to moisture in the air.",2
train\Sand\sand_storm-260.jpg,"The visibility is low, likely due to particulate matter in the air. The road appears wet, possibly from rain or mist. The sky is overcast, with dim lighting.",2
train\Sand\sand_storm-262.jpg,"The traffic road has low visibility due to the presence of suspended particles. The road condition is good, with no visible damage or water. The sky is not clear due to the fog.",2
train\Sand\sand_storm-263.jpg,"The traffic road has low visibility due to dust. The sky is hazy, and the road surface appears dry but with some particles.",2
train\Sand\sand_storm-264.jpg,"The traffic road is shrouded in a hazy atmosphere, with low visibility. The sky is obscured by a yellowish haze, making distant objects appear blurred. Vehicles on the road are moving normally, but the overall lighting is dim due to the haze.",2
train\Sand\sand_storm-266.jpg,"The traffic road shows poor air quality, low visibility, wet road conditions, and a hazy sky.",2
train\Sand\sand_storm-267.jpg,"The traffic road has low visibility due to suspended particles. The road appears slightly wet. The sky is overcast with thick clouds, and the light is dim.",2
train\Sand\sand_storm-269.jpg,"The air quality is poor, reducing visibility. The road appears dry. The sky has a hazy yellow hue.",2
train\Sand\sand_storm-271.jpg,"The sky is orange, visibility is low. The road has a car parked on the side.",2
train\Sand\sand_storm-273.jpg,The traffic road has low visibility due to the presence of suspended particles in the air. The road condition is good with no visible damage or water. The sky is obscured by a thick layer of haze.,2
train\Sand\sand_storm-274.jpg,"The traffic road is covered with a thick layer of dust, reducing visibility significantly. The sky appears in an orange hue. The road surface looks dry and clear.",2
train\Sand\sand_storm-276.jpg,"The traffic road is covered with a thick layer of dust, reducing visibility significantly. The sky appears hazy.",2
train\Sand\sand_storm-278.jpg,"The traffic road appears wet, likely due to recent rain. Visibility is low, and the sky looks overcast.",2
train\Sand\sand_storm-279.jpg,"The traffic road has a hazy, orange-yellow hue. Visibility is low, and the sky appears cloudy. The road surface looks dry with no visible wetness or slipperiness.",2
train\Sand\sand_storm-281.jpg,"The traffic road has low visibility, possibly due to a meteorological phenomenon. The sky is uniformly colored without distinct clouds or sunlight penetration. The road appears dry with no visible anomalies. Overall, the weather condition may affect driving visibility.",2
train\Sand\sand_storm-283.jpg,"The air quality is poor, visibility is low. The road appears slightly blurred, and the sky is hazy.",2
train\Sand\sand_storm-284.jpg,"The traffic road has low visibility due to fog. The sky is covered with haze. The road appears slippery, affecting driving safety.",2
train\Sand\sand_storm-285.jpg,The visibility is low due to the presence of suspended particles in the air. The road appears dry and clear. The sky is obscured by fog.,2
train\Sand\sand_storm-286.jpg,"The traffic road is covered in a thick haze, reducing visibility. The sky is obscured by a dense fog, making distant buildings and trees blurry. The road appears dry with no visible wetness. Overall, the weather suggests poor air quality.",2
train\Sand\sand_storm-288.jpg,The traffic road has low visibility and poor air quality. The road appears somewhat blurry. The sky is unclear.,2
train\Sand\sand_storm-292.jpg,"The traffic road is covered with a thin layer of mist, reducing visibility. The road appears slightly slippery due to the high humidity. The sky's condition is unclear, but the overall environment seems overcast.",2
train\Sand\sand_storm-294.jpg,"The traffic road has poor air quality, low visibility, and blurred distant vehicles and signs. The road condition is good with no visible water or potholes. The sky appears hazy due to pollution.",2
train\Sand\sand_storm-295.jpg,The traffic road has low visibility due to fog. The sky is obscured by the dense fog. The road appears wet due to the fog.,2
train\Sand\sand_storm-296.jpg,"The traffic road has a low visibility due to poor air quality. The road appears dry, and the sky is uniformly colored orange.",2
train\Sand\sand_storm-297.jpg,"The traffic road has low visibility due to dust and smoke. The sky is hazy, likely due to air pollution or sandstorm. The road appears dry with no visible wetness.",2
train\Sand\sand_storm-298.jpg,"The traffic road shows poor air quality, low visibility, and clear road conditions. The sky condition is unclear.",2
train\Sand\sand_storm-300.jpg,"The traffic road appears blurry, indicating low visibility. The sky is dark, suggesting poor air quality. There are some debris on the road, indicating poor road conditions.",2
train\Sand\sand_storm-304.jpg,"The traffic road shows poor air quality, low visibility, and a dusty surface. The sky is obscured by dust.",2
train\Sand\sand_storm-306.jpg,"The traffic road shows poor air quality, low visibility, and normal road conditions. The sky appears hazy.",2
train\Sand\sand_storm-307.jpg,"The traffic road has low visibility due to dust and smoke in the air. The sky is blue, but the overall light is dim due to the atmospheric particles.",2
train\Sand\sand_storm-308.jpg,"The traffic road has poor air quality, low visibility, and a hazy sky.",2
train\Sand\sand_storm-312.jpg,"The traffic road has an orange hue, low visibility, and a hazy sky. The road condition is good with no visible damage or water.",2
train\Sand\sand_storm-315.jpg,"The traffic road is covered with sand, visibility is low, and the sky condition is unclear.",2
train\Sand\sand_storm-317.jpg,"The traffic road is shrouded in a thick haze, reducing visibility significantly. The road appears slightly wet, likely due to the moisture in the air. The sky is overcast with a grayish hue. Overall, it's a scene of poor air quality and low visibility.",2
train\Sand\sand_storm-318.jpg,"The visibility is low due to a significant amount of dust and particles in the air. The road appears dry, with no visible wet patches. The sky is covered by a thick layer of dust, creating a hazy appearance.",2
train\Sand\sand_storm-319.jpg,"The traffic road is covered in a reddish hue, with low visibility. The sky appears hazy.",2
train\Sand\sand_storm-320.jpg,"The traffic road is shrouded in a yellow haze, reducing visibility. The sky is obscured by the fog. The road surface appears clear and undamaged.",2
train\Sand\sand_storm-322.jpg,"The air quality is poor, visibility is low. The road appears wet and slippery. The sky is hazy.",2
train\Sand\sand_storm-324.jpg,"The traffic road is covered in a thick layer of orange haze, reducing visibility significantly. The sky is uniformly colored orange, with no visible clouds or changes in color. The road appears wet and slightly muddy. Overall, the weather conditions are poor, with low visibility and hazy air quality.",2
train\Sand\sand_storm-326.jpg,"The traffic road is dry and sandy, with high visibility. The sky is clear and cloudless.",2
train\Sand\sand_storm-328.jpg,"The traffic road shows poor air quality, low visibility, and a hazy sky.",2
train\Sand\sand_storm-329.jpg,"The visibility is low due to poor air quality. The road appears wet, and the sky is hazy.",2
train\Sand\sand_storm-331.jpg,"The air quality is poor, visibility is low, and the road appears muddy. The sky is obscured by smoke.",2
train\Sand\sand_storm-332.jpg,"The traffic road is shrouded in a dense haze, reducing visibility. The sky is obscured by thick fog. The road surface is clear and smooth.",2
train\Sand\sand_storm-334.jpg,"The visibility is low due to the dense fog. The road appears wet, affecting driving safety.",2
train\Sand\sand_storm-335.jpg,"The traffic road shows poor air quality, low visibility, and a blurred road surface. The sky is uniformly colored orange, indicating possible dust storm or similar weather phenomena affecting the view.",2
train\Sand\sand_storm-337.jpg,"The air quality is poor, reducing visibility. The road appears dry but not slippery. The sky is hazy due to dust and pollutants.",2
